grep_matcher::Matcher	find_at	-	fn find_at(&self, haystack: &[u8], at: usize) -> Result<Option<Match>, Self::Error>	Returns the start and end byte range of the first match in `haystack` after `at`, where the byte offsets are relative to that start of `haystack` (and not `at`). If no match exists, then `None` is returned.
grep_matcher::Matcher	find_candidate_line	-	fn find_candidate_line(&self, haystack: &[u8]) -> Result<Option<LineMatchKind>, Self::Error>	Return one of the following: a confirmed line match, a candidate line match (which may be a false positive) or no match at all (which **must not** be a false negative). When reporting a confirmed or candidate match, the position returned c…
grep_matcher::Matcher	find_iter	-	fn find_iter<F>(&self, haystack: &[u8], matched: F) -> Result<(), Self::Error> where F: FnMut(Match) -> bool	Executes the given function over successive non-overlapping matches in `haystack`. If no match exists, then the given function is never called. If the function returns `false`, then iteration stops.
grep_matcher::Matcher	find_iter_at	-	fn find_iter_at<F>(&self, haystack: &[u8], at: usize, matched: F) -> Result<(), Self::Error> where F: FnMut(Match) -> bool	Executes the given function over successive non-overlapping matches in `haystack`. If no match exists, then the given function is never called. If the function returns `false`, then iteration stops.
grep_matcher::Matcher	is_match	-	fn is_match(&self, haystack: &[u8]) -> Result<bool, Self::Error>	Returns true if and only if the matcher matches the given haystack.
grep_matcher::Matcher	is_match_at	-	fn is_match_at(&self, haystack: &[u8], at: usize) -> Result<bool, Self::Error>	Returns true if and only if the matcher matches the given haystack starting at the given position.
grep_matcher::Matcher	line_terminator	-	fn line_terminator(&self) -> Option<LineTerminator>	If this matcher was compiled as a line oriented matcher, then this method returns the line terminator if and only if the line terminator never appears in any match produced by this matcher. If this wasn't compiled as a line oriented matche…
grep_matcher::Matcher	new_captures	-	fn new_captures(&self) -> Result<Self::Captures, Self::Error>	Creates an empty group of captures suitable for use with the capturing APIs of this trait.
grep_matcher::Matcher	non_matching_bytes	-	fn non_matching_bytes(&self) -> Option<&ByteSet>	If available, return a set of bytes that will never appear in a match produced by an implementation.
grep_matcher::Matcher	replace	-	fn replace<F>(&self, haystack: &[u8], dst: &mut Vec<u8>, append: F) -> Result<(), Self::Error> where F: FnMut(Match, &mut Vec<u8>) -> bool	Replaces every match in the given haystack with the result of calling `append`. `append` is given the start and end of a match, along with a handle to the `dst` buffer provided.
grep_matcher::Matcher	replace_with_captures	-	fn replace_with_captures<F>(&self, haystack: &[u8], caps: &mut Self::Captures, dst: &mut Vec<u8>, append: F) -> Result<(), Self::Error> where F: FnMut(&Self::Captures, &mut Vec<u8>) -> bool	Replaces every match in the given haystack with the result of calling `append` with the matching capture groups.
grep_matcher::Matcher	replace_with_captures_at	-	fn replace_with_captures_at<F>(&self, haystack: &[u8], at: usize, caps: &mut Self::Captures, dst: &mut Vec<u8>, append: F) -> Result<(), Self::Error> where F: FnMut(&Self::Captures, &mut Vec<u8>) -> bool	Replaces every match in the given haystack with the result of calling `append` with the matching capture groups.
grep_matcher::Matcher	shortest_match	-	fn shortest_match(&self, haystack: &[u8]) -> Result<Option<usize>, Self::Error>	Returns an end location of the first match in `haystack`. If no match exists, then `None` is returned.
grep_matcher::Matcher	shortest_match_at	-	fn shortest_match_at(&self, haystack: &[u8], at: usize) -> Result<Option<usize>, Self::Error>	Returns an end location of the first match in `haystack` starting at the given position. If no match exists, then `None` is returned.
grep_matcher::Matcher	try_captures_iter	-	fn try_captures_iter<F, E>(&self, haystack: &[u8], caps: &mut Self::Captures, matched: F) -> Result<Result<(), E>, Self::Error> where F: FnMut(&Self::Captures) -> Result<bool, E>	Executes the given function over successive non-overlapping matches in `haystack` with capture groups extracted from each match. If no match exists, then the given function is never called. If the function returns `false`, then iteration s…
grep_matcher::Matcher	try_captures_iter_at	-	fn try_captures_iter_at<F, E>(&self, haystack: &[u8], at: usize, caps: &mut Self::Captures, matched: F) -> Result<Result<(), E>, Self::Error> where F: FnMut(&Self::Captures) -> Result<bool, E>	Executes the given function over successive non-overlapping matches in `haystack` with capture groups extracted from each match. If no match exists, then the given function is never called. If the function returns `false`, then iteration s…
grep_matcher::Matcher	try_find_iter	-	fn try_find_iter<F, E>(&self, haystack: &[u8], matched: F) -> Result<Result<(), E>, Self::Error> where F: FnMut(Match) -> Result<bool, E>	Executes the given function over successive non-overlapping matches in `haystack`. If no match exists, then the given function is never called. If the function returns `false`, then iteration stops. Similarly, if the function returns an er…
grep_matcher::Matcher	try_find_iter_at	-	fn try_find_iter_at<F, E>(&self, haystack: &[u8], at: usize, matched: F) -> Result<Result<(), E>, Self::Error> where F: FnMut(Match) -> Result<bool, E>	Executes the given function over successive non-overlapping matches in `haystack`. If no match exists, then the given function is never called. If the function returns `false`, then iteration stops. Similarly, if the function returns an er…
grep_matcher::NoCaptures	clone	core::clone::Clone	fn clone(&self) -> NoCaptures	
grep_matcher::NoCaptures	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_matcher::NoCaptures	get	grep_matcher::Captures	fn get(&self, _: usize) -> Option<Match>	
grep_matcher::NoCaptures	len	grep_matcher::Captures	fn len(&self) -> usize	
grep_matcher::NoCaptures	new	-	fn new() -> NoCaptures	Create an empty set of capturing groups.
grep_matcher::NoError	description	core::error::Error	fn description(&self) -> &str	
grep_matcher::NoError	eq	core::cmp::PartialEq	fn eq(&self, other: &NoError) -> bool	
grep_matcher::NoError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_matcher::NoError	fmt	core::fmt::Display	fn fmt(&self, _: &mut std::fmt::Formatter<'_>) -> std::fmt::Result	
grep_pcre2::error::Error	clone	core::clone::Clone	fn clone(&self) -> Error	
grep_pcre2::error::Error	description	core::error::Error	fn description(&self) -> &str	
grep_pcre2::error::Error	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_pcre2::error::Error	fmt	core::fmt::Display	fn fmt(&self, f: &mut std::fmt::Formatter<'_>) -> std::fmt::Result	
grep_pcre2::error::Error	kind	-	fn kind(&self) -> &ErrorKind	Return the kind of this error.
grep_pcre2::error::ErrorKind	clone	core::clone::Clone	fn clone(&self) -> ErrorKind	
grep_pcre2::error::ErrorKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_pcre2::matcher::RegexCaptures	clone	core::clone::Clone	fn clone(&self) -> RegexCaptures	
grep_pcre2::matcher::RegexCaptures	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_pcre2::matcher::RegexCaptures	get	grep_matcher::Captures	fn get(&self, i: usize) -> Option<Match>	
grep_pcre2::matcher::RegexCaptures	len	grep_matcher::Captures	fn len(&self) -> usize	
grep_pcre2::matcher::RegexMatcher	capture_count	grep_matcher::Matcher	fn capture_count(&self) -> usize	
grep_pcre2::matcher::RegexMatcher	capture_index	grep_matcher::Matcher	fn capture_index(&self, name: &str) -> Option<usize>	
grep_pcre2::matcher::RegexMatcher	captures_at	grep_matcher::Matcher	fn captures_at(&self, haystack: &[u8], at: usize, caps: &mut RegexCaptures) -> Result<bool, Error>	
grep_pcre2::matcher::RegexMatcher	clone	core::clone::Clone	fn clone(&self) -> RegexMatcher	
grep_pcre2::matcher::RegexMatcher	find_at	grep_matcher::Matcher	fn find_at(&self, haystack: &[u8], at: usize) -> Result<Option<Match>, Error>	
grep_pcre2::matcher::RegexMatcher	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_pcre2::matcher::RegexMatcher	new	-	fn new(pattern: &str) -> Result<RegexMatcher, Error>	Create a new matcher from the given pattern using the default configuration.
grep_pcre2::matcher::RegexMatcher	new_captures	grep_matcher::Matcher	fn new_captures(&self) -> Result<RegexCaptures, Error>	
grep_pcre2::matcher::RegexMatcher	try_find_iter	grep_matcher::Matcher	fn try_find_iter<F, E>(&self, haystack: &[u8], matched: F) -> Result<Result<(), E>, Error> where F: FnMut(Match) -> Result<bool, E>	
grep_pcre2::matcher::RegexMatcherBuilder	build	-	fn build(&self, pattern: &str) -> Result<RegexMatcher, Error>	Compile the given pattern into a PCRE matcher using the current configuration.
grep_pcre2::matcher::RegexMatcherBuilder	build_many	-	fn build_many<P: AsRef<str>>(&self, patterns: &[P]) -> Result<RegexMatcher, Error>	Compile all of the given patterns into a single regex that matches when at least one of the patterns matches.
grep_pcre2::matcher::RegexMatcherBuilder	case_smart	-	fn case_smart(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Whether to enable "smart case" or not.
grep_pcre2::matcher::RegexMatcherBuilder	caseless	-	fn caseless(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Enables case insensitive matching.
grep_pcre2::matcher::RegexMatcherBuilder	clone	core::clone::Clone	fn clone(&self) -> RegexMatcherBuilder	
grep_pcre2::matcher::RegexMatcherBuilder	crlf	-	fn crlf(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Enable matching of CRLF as a line terminator.
grep_pcre2::matcher::RegexMatcherBuilder	disable_utf_check	-	fn disable_utf_check(&mut self) -> &mut RegexMatcherBuilder	This is now deprecated and is a no-op.
grep_pcre2::matcher::RegexMatcherBuilder	dotall	-	fn dotall(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Enables "dot all" matching.
grep_pcre2::matcher::RegexMatcherBuilder	extended	-	fn extended(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Enable "extended" mode in the pattern, where whitespace is ignored.
grep_pcre2::matcher::RegexMatcherBuilder	fixed_strings	-	fn fixed_strings(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Whether the patterns should be treated as literal strings or not. When this is active, all characters, including ones that would normally be special regex meta characters, are matched literally.
grep_pcre2::matcher::RegexMatcherBuilder	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_pcre2::matcher::RegexMatcherBuilder	jit	-	fn jit(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Enable PCRE2's JIT and return an error if it's not available.
grep_pcre2::matcher::RegexMatcherBuilder	jit_if_available	-	fn jit_if_available(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Enable PCRE2's JIT if it's available.
grep_pcre2::matcher::RegexMatcherBuilder	max_jit_stack_size	-	fn max_jit_stack_size(&mut self, bytes: Option<usize>) -> &mut RegexMatcherBuilder	Set the maximum size of PCRE2's JIT stack, in bytes. If the JIT is not enabled, then this has no effect.
grep_pcre2::matcher::RegexMatcherBuilder	multi_line	-	fn multi_line(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Enable multiline matching mode.
grep_pcre2::matcher::RegexMatcherBuilder	new	-	fn new() -> RegexMatcherBuilder	Create a new matcher builder with a default configuration.
grep_pcre2::matcher::RegexMatcherBuilder	ucp	-	fn ucp(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Enable Unicode matching mode.
grep_pcre2::matcher::RegexMatcherBuilder	utf	-	fn utf(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Enable UTF matching mode.
grep_pcre2::matcher::RegexMatcherBuilder	whole_line	-	fn whole_line(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Whether each pattern should match the entire line or not. This is equivalent to surrounding the pattern with `(?m:^)` and `(?m:$)`.
grep_pcre2::matcher::RegexMatcherBuilder	word	-	fn word(&mut self, yes: bool) -> &mut RegexMatcherBuilder	Require that all matches occur on word boundaries.
grep_printer::color::ColorError	clone	core::clone::Clone	fn clone(&self) -> ColorError	
grep_printer::color::ColorError	eq	core::cmp::PartialEq	fn eq(&self, other: &ColorError) -> bool	
grep_printer::color::ColorError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_printer::color::ColorError	fmt	core::fmt::Display	fn fmt(&self, f: &mut std::fmt::Formatter<'_>) -> std::fmt::Result	
grep_printer::color::ColorSpecs	clone	core::clone::Clone	fn clone(&self) -> ColorSpecs	
grep_printer::color::ColorSpecs	column	-	fn column(&self) -> &ColorSpec	Return the color specification for coloring column numbers.
grep_printer::color::ColorSpecs	default	core::default::Default	fn default() -> ColorSpecs	
grep_printer::color::ColorSpecs	default_with_color	-	fn default_with_color() -> ColorSpecs	Create a default set of specifications that have color.
grep_printer::color::ColorSpecs	eq	core::cmp::PartialEq	fn eq(&self, other: &ColorSpecs) -> bool	
grep_printer::color::ColorSpecs	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_printer::color::ColorSpecs	highlight	-	fn highlight(&self) -> &ColorSpec	Return the color specification for coloring entire line if there is a matched text.
grep_printer::color::ColorSpecs	line	-	fn line(&self) -> &ColorSpec	Return the color specification for coloring line numbers.
grep_printer::color::ColorSpecs	matched	-	fn matched(&self) -> &ColorSpec	Return the color specification for coloring matched text.
grep_printer::color::ColorSpecs	new	-	fn new(specs: &[UserColorSpec]) -> ColorSpecs	Create color specifications from a list of user supplied specifications.
grep_printer::color::ColorSpecs	path	-	fn path(&self) -> &ColorSpec	Return the color specification for coloring file paths.
grep_printer::color::UserColorSpec	clone	core::clone::Clone	fn clone(&self) -> UserColorSpec	
grep_printer::color::UserColorSpec	eq	core::cmp::PartialEq	fn eq(&self, other: &UserColorSpec) -> bool	
grep_printer::color::UserColorSpec	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_printer::color::UserColorSpec	from_str	core::str::traits::FromStr	fn from_str(s: &str) -> Result<UserColorSpec, ColorError>	
grep_printer::color::UserColorSpec	to_color_spec	-	fn to_color_spec(&self) -> ColorSpec	Convert this user provided color specification to a specification that can be used with `termcolor`. This drops the type of this specification (where the type indicates where the color is applied in the standard printer, e.g., to the file…
grep_printer::hyperlink::HyperlinkAlias	clone	core::clone::Clone	fn clone(&self) -> HyperlinkAlias	
grep_printer::hyperlink::HyperlinkAlias	description	-	const fn description(&self) -> &str	Returns a very short description of this hyperlink alias.
grep_printer::hyperlink::HyperlinkAlias	display_priority	-	const fn display_priority(&self) -> Option<i16>	Returns the display priority of this alias.
grep_printer::hyperlink::HyperlinkAlias	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
grep_printer::hyperlink::HyperlinkAlias	name	-	const fn name(&self) -> &str	Returns the name of the alias.
